offset analytical, V
0.28498, 0.606144
0.285211, 0.606229
0.285442, 0.606314
0.285673, 0.606399
0.285904, 0.606484
0.286135, 0.606568
0.286366, 0.606653
0.286597, 0.606738
0.286828, 0.606823
0.287059, 0.606908
0.287289, 0.606993
0.28752, 0.607077
0.287751, 0.607162
0.287982, 0.607247
0.288213, 0.607332
0.288444, 0.607417
0.288675, 0.607501
0.288906, 0.607586
0.289137, 0.607671
0.289368, 0.607756
0.289599, 0.607841
0.28983, 0.607925
0.290061, 0.60801
0.290292, 0.608095
0.290523, 0.60818
0.290754, 0.608264
0.290985, 0.608349
0.291215, 0.608434
0.291446, 0.608519
0.291677, 0.608604
0.291908, 0.608688
0.292139, 0.608773
0.29237, 0.608858
0.292601, 0.608943
0.292832, 0.609027
0.293063, 0.609112
0.293294, 0.609197
0.293525, 0.609282
0.293756, 0.609366
0.293987, 0.609451
0.294218, 0.609536
0.294449, 0.60962
0.29468, 0.609705
0.294911, 0.60979
0.295141, 0.609875
0.295372, 0.609959
0.295603, 0.610044
0.295834, 0.610129
0.296065, 0.610213
0.296296, 0.610298
0.296527, 0.610383
0.296758, 0.610468
0.296989, 0.610552
0.29722, 0.610637
0.297451, 0.610722
0.297682, 0.610806
0.297913, 0.610891
0.298144, 0.610976
0.298375, 0.61106
0.298606, 0.611145
0.298836, 0.61123
0.299067, 0.611314
0.299298, 0.611399
0.299529, 0.611484
0.29976, 0.611568
0.299991, 0.611653
0.300222, 0.611738
0.300453, 0.611822
0.300684, 0.611907
0.300915, 0.611992
0.301146, 0.612076
0.301377, 0.612161
0.301608, 0.612246
0.301839, 0.61233
0.30207, 0.612415
0.302301, 0.612499
0.302532, 0.612584
0.302762, 0.612669
0.302993, 0.612753
0.303224, 0.612838
0.303455, 0.612922
0.303686, 0.613007
0.303917, 0.613092
0.304148, 0.613176
0.304379, 0.613261
0.30461, 0.613346
0.304841, 0.61343
0.305072, 0.613515
0.305303, 0.613599
0.305534, 0.613684
0.305765, 0.613768
0.305996, 0.613853
0.306227, 0.613938
0.306458, 0.614022
0.306688, 0.614107
0.306919, 0.614191
0.30715, 0.614276
0.307381, 0.61436
0.307612, 0.614445
0.307843, 0.61453
0.308074, 0.614614
0.308305, 0.614699
0.308536, 0.614783
0.308767, 0.614868
0.308998, 0.614952
0.309229, 0.615037
0.30946, 0.615121
0.309691, 0.615206
0.309922, 0.61529
0.310153, 0.615375
0.310384, 0.615459
0.310614, 0.615544
0.310845, 0.615628
0.311076, 0.615713
0.311307, 0.615797
0.311538, 0.615882
0.311769, 0.615966
0.312, 0.616051
0.312231, 0.616135
0.312462, 0.61622
0.312693, 0.616304
0.312924, 0.616389
0.313155, 0.616473
0.313386, 0.616558
0.313617, 0.616642
0.313848, 0.616727
0.314079, 0.616811
0.314309, 0.616896
0.31454, 0.61698
0.314771, 0.617065
0.315002, 0.617149
0.315233, 0.617234
0.315464, 0.617318
0.315695, 0.617402
0.315926, 0.617487
0.316157, 0.617571
0.316388, 0.617656
0.316619, 0.61774
0.31685, 0.617825
0.317081, 0.617909
0.317312, 0.617993
0.317543, 0.618078
0.317774, 0.618162
0.318005, 0.618247
0.318235, 0.618331
0.318466, 0.618416
0.318697, 0.6185
0.318928, 0.618584
0.319159, 0.618669
0.31939, 0.618753
0.319621, 0.618838
0.319852, 0.618922
0.320083, 0.619006
0.320314, 0.619091
0.320545, 0.619175
0.320776, 0.619259
0.321007, 0.619344
0.321238, 0.619428
0.321469, 0.619513
0.3217, 0.619597
0.321931, 0.619681
0.322161, 0.619766
0.322392, 0.61985
0.322623, 0.619934
0.322854, 0.620019
0.323085, 0.620103
0.323316, 0.620187
0.323547, 0.620272
0.323778, 0.620356
0.324009, 0.62044
0.32424, 0.620525
0.324471, 0.620609
0.324702, 0.620693
0.324933, 0.620778
0.325164, 0.620862
0.325395, 0.620946
0.325626, 0.621031
0.325856, 0.621115
0.326087, 0.621199
0.326318, 0.621284
0.326549, 0.621368
0.32678, 0.621452
0.327011, 0.621536
0.327242, 0.621621
0.327473, 0.621705
0.327704, 0.621789
0.327935, 0.621874
0.328166, 0.621958
0.328397, 0.622042
0.328628, 0.622126
0.328859, 0.622211
0.32909, 0.622295
0.329321, 0.622379
0.329552, 0.622463
0.329782, 0.622548
0.330013, 0.622632
0.330244, 0.622716
0.330475, 0.6228
0.330706, 0.622885
0.330937, 0.622969
0.331168, 0.623053
0.331399, 0.623137
0.33163, 0.623221
0.331861, 0.623306
0.332092, 0.62339
0.332323, 0.623474
0.332554, 0.623558
0.332785, 0.623643
0.333016, 0.623727
0.333247, 0.623811
0.333478, 0.623895
0.333708, 0.623979
0.333939, 0.624064
0.33417, 0.624148
0.334401, 0.624232
0.334632, 0.624316
0.334863, 0.6244
0.335094, 0.624484
0.335325, 0.624569
0.335556, 0.624653
0.335787, 0.624737
0.336018, 0.624821
0.336249, 0.624905
0.33648, 0.624989
0.336711, 0.625074
0.336942, 0.625158
0.337173, 0.625242
0.337403, 0.625326
0.337634, 0.62541
0.337865, 0.625494
0.338096, 0.625578
0.338327, 0.625663
0.338558, 0.625747
0.338789, 0.625831
0.33902, 0.625915
0.339251, 0.625999
0.339482, 0.626083
0.339713, 0.626167
0.339944, 0.626251
0.340175, 0.626335
0.340406, 0.626419
0.340637, 0.626504
0.340868, 0.626588
0.341099, 0.626672
0.341329, 0.626756
0.34156, 0.62684
0.341791, 0.626924
0.342022, 0.627008
0.342253, 0.627092
0.342484, 0.627176
0.342715, 0.62726
0.342946, 0.627344
0.343177, 0.627428
0.343408, 0.627512
0.343639, 0.627596
0.34387, 0.627681
0.344101, 0.627765
0.344332, 0.627849
0.344563, 0.627933
0.344794, 0.628017
0.345025, 0.628101
0.345255, 0.628185
0.345486, 0.628269
0.345717, 0.628353
0.345948, 0.628437
0.346179, 0.628521
0.34641, 0.628605
0.346641, 0.628689
0.346872, 0.628773
0.347103, 0.628857
0.347334, 0.628941
0.347565, 0.629025
0.347796, 0.629109
0.348027, 0.629193
0.348258, 0.629277
0.348489, 0.629361
0.34872, 0.629445
0.348951, 0.629529
0.349181, 0.629613
0.349412, 0.629697
0.349643, 0.62978
0.349874, 0.629864
0.350105, 0.629948
0.350336, 0.630032
0.350567, 0.630116
0.350798, 0.6302
0.351029, 0.630284
0.35126, 0.630368
0.351491, 0.630452
0.351722, 0.630536
0.351953, 0.63062
0.352184, 0.630704
0.352415, 0.630788
0.352646, 0.630872
0.352876, 0.630956
0.353107, 0.631039
0.353338, 0.631123
0.353569, 0.631207
0.3538, 0.631291
0.354031, 0.631375
0.354262, 0.631459
0.354493, 0.631543
0.354724, 0.631627
0.354955, 0.631711
0.355186, 0.631794
0.355417, 0.631878
0.355648, 0.631962
0.355879, 0.632046
0.35611, 0.63213
0.356341, 0.632214
0.356572, 0.632298
0.356802, 0.632381
0.357033, 0.632465
0.357264, 0.632549
0.357495, 0.632633
0.357726, 0.632717
0.357957, 0.632801
0.358188, 0.632884
0.358419, 0.632968
0.35865, 0.633052
0.358881, 0.633136
0.359112, 0.63322
0.359343, 0.633304
0.359574, 0.633387
0.359805, 0.633471
0.360036, 0.633555
0.360267, 0.633639
0.360498, 0.633723
0.360728, 0.633806
0.360959, 0.63389
0.36119, 0.633974
0.361421, 0.634058
0.361652, 0.634141
0.361883, 0.634225
0.362114, 0.634309
0.362345, 0.634393
0.362576, 0.634476
0.362807, 0.63456
0.363038, 0.634644
0.363269, 0.634728
0.3635, 0.634811
0.363731, 0.634895
0.363962, 0.634979
0.364193, 0.635063
0.364423, 0.635146
0.364654, 0.63523
0.364885, 0.635314
0.365116, 0.635398
0.365347, 0.635481
0.365578, 0.635565
0.365809, 0.635649
0.36604, 0.635732
0.366271, 0.635816
0.366502, 0.6359
0.366733, 0.635983
0.366964, 0.636067
0.367195, 0.636151
0.367426, 0.636235
0.367657, 0.636318
0.367888, 0.636402
0.368119, 0.636486
0.368349, 0.636569
0.36858, 0.636653
0.368811, 0.636737
0.369042, 0.63682
0.369273, 0.636904
0.369504, 0.636988
0.369735, 0.637071
0.369966, 0.637155
0.370197, 0.637238
0.370428, 0.637322
0.370659, 0.637406
0.37089, 0.637489
0.371121, 0.637573
0.371352, 0.637657
0.371583, 0.63774
0.371814, 0.637824
0.372045, 0.637907
0.372275, 0.637991
0.372506, 0.638075
0.372737, 0.638158
0.372968, 0.638242
0.373199, 0.638325
0.37343, 0.638409
0.373661, 0.638493
0.373892, 0.638576
0.374123, 0.63866
0.374354, 0.638743
0.374585, 0.638827
0.374816, 0.63891
0.375047, 0.638994
0.375278, 0.639078
0.375509, 0.639161
0.37574, 0.639245
0.37597, 0.639328
0.376201, 0.639412
0.376432, 0.639495
0.376663, 0.639579
0.376894, 0.639662
0.377125, 0.639746
0.377356, 0.639829
0.377587, 0.639913
0.377818, 0.639996
0.378049, 0.64008
0.37828, 0.640163
0.378511, 0.640247
0.378742, 0.64033
0.378973, 0.640414
0.379204, 0.640497
0.379435, 0.640581
0.379666, 0.640664
0.379896, 0.640748
0.380127, 0.640831
0.380358, 0.640915
0.380589, 0.640998
0.38082, 0.641082
0.381051, 0.641165
0.381282, 0.641249
0.381513, 0.641332
0.381744, 0.641416
0.381975, 0.641499
0.382206, 0.641582
0.382437, 0.641666
0.382668, 0.641749
0.382899, 0.641833
0.38313, 0.641916
0.383361, 0.642
0.383592, 0.642083
0.383822, 0.642166
0.384053, 0.64225
0.384284, 0.642333
0.384515, 0.642417
0.384746, 0.6425
0.384977, 0.642583
0.385208, 0.642667
0.385439, 0.64275
0.38567, 0.642834
0.385901, 0.642917
0.386132, 0.643
0.386363, 0.643084
0.386594, 0.643167
0.386825, 0.64325
0.387056, 0.643334
0.387287, 0.643417
0.387518, 0.643501
0.387748, 0.643584
0.387979, 0.643667
0.38821, 0.643751
0.388441, 0.643834
0.388672, 0.643917
0.388903, 0.644001
0.389134, 0.644084
0.389365, 0.644167
0.389596, 0.644251
0.389827, 0.644334
0.390058, 0.644417
0.390289, 0.6445
0.39052, 0.644584
0.390751, 0.644667
0.390982, 0.64475
0.391213, 0.644834
0.391443, 0.644917
0.391674, 0.645
0.391905, 0.645083
0.392136, 0.645167
0.392367, 0.64525
0.392598, 0.645333
0.392829, 0.645417
0.39306, 0.6455
0.393291, 0.645583
0.393522, 0.645666
0.393753, 0.64575
0.393984, 0.645833
0.394215, 0.645916
0.394446, 0.645999
0.394677, 0.646083
0.394908, 0.646166
0.395139, 0.646249
0.395369, 0.646332
0.3956, 0.646415
0.395831, 0.646499
0.396062, 0.646582
0.396293, 0.646665
0.396524, 0.646748
0.396755, 0.646831
0.396986, 0.646915
0.397217, 0.646998
0.397448, 0.647081
0.397679, 0.647164
0.39791, 0.647247
0.398141, 0.647331
0.398372, 0.647414
0.398603, 0.647497
0.398834, 0.64758
0.399065, 0.647663
0.399295, 0.647746
0.399526, 0.647829
0.399757, 0.647913
0.399988, 0.647996
0.400219, 0.648079
0.40045, 0.648162
0.400681, 0.648245
0.400912, 0.648328
0.401143, 0.648411
0.401374, 0.648495
0.401605, 0.648578
0.401836, 0.648661
0.402067, 0.648744
0.402298, 0.648827
0.402529, 0.64891
0.40276, 0.648993
0.40299, 0.649076
0.403221, 0.649159
0.403452, 0.649242
0.403683, 0.649325
0.403914, 0.649409
0.404145, 0.649492
0.404376, 0.649575
0.404607, 0.649658
0.404838, 0.649741
0.405069, 0.649824
0.4053, 0.649907
0.405531, 0.64999
0.405762, 0.650073
0.405993, 0.650156
0.406224, 0.650239
0.406455, 0.650322
0.406686, 0.650405
0.406916, 0.650488
0.407147, 0.650571
0.407378, 0.650654
0.407609, 0.650737
0.40784, 0.65082
0.408071, 0.650903
0.408302, 0.650986
0.408533, 0.651069
0.408764, 0.651152
0.408995, 0.651235
0.409226, 0.651318
0.409457, 0.651401
0.409688, 0.651484
0.409919, 0.651567
0.41015, 0.65165
0.410381, 0.651733
0.410612, 0.651816
0.410842, 0.651899
0.411073, 0.651982
0.411304, 0.652065
0.411535, 0.652148
0.411766, 0.652231
0.411997, 0.652314
0.412228, 0.652396
0.412459, 0.652479
0.41269, 0.652562
0.412921, 0.652645
0.413152, 0.652728
0.413383, 0.652811
0.413614, 0.652894
0.413845, 0.652977
0.414076, 0.65306
0.414307, 0.653143
0.414537, 0.653225
0.414768, 0.653308
0.414999, 0.653391
0.41523, 0.653474
0.415461, 0.653557
0.415692, 0.65364
0.415923, 0.653723
0.416154, 0.653806
0.416385, 0.653888
0.416616, 0.653971
0.416847, 0.654054
0.417078, 0.654137
0.417309, 0.65422
0.41754, 0.654303
0.417771, 0.654385
0.418002, 0.654468
0.418233, 0.654551
0.418463, 0.654634
0.418694, 0.654717
0.418925, 0.654799
0.419156, 0.654882
0.419387, 0.654965
0.419618, 0.655048
0.419849, 0.655131
0.42008, 0.655213
0.420311, 0.655296
0.420542, 0.655379
0.420773, 0.655462
0.421004, 0.655545
0.421235, 0.655627
0.421466, 0.65571
0.421697, 0.655793
0.421928, 0.655876
0.422159, 0.655958
0.422389, 0.656041
0.42262, 0.656124
0.422851, 0.656207
0.423082, 0.656289
0.423313, 0.656372
0.423544, 0.656455
0.423775, 0.656537
0.424006, 0.65662
0.424237, 0.656703
0.424468, 0.656786
0.424699, 0.656868
0.42493, 0.656951
0.425161, 0.657034
0.425392, 0.657116
0.425623, 0.657199
0.425854, 0.657282
0.426084, 0.657364
0.426315, 0.657447
0.426546, 0.65753
0.426777, 0.657612
0.427008, 0.657695
0.427239, 0.657778
0.42747, 0.65786
0.427701, 0.657943
0.427932, 0.658026
0.428163, 0.658108
0.428394, 0.658191
0.428625, 0.658273
0.428856, 0.658356
0.429087, 0.658439
0.429318, 0.658521
0.429549, 0.658604
0.42978, 0.658687
0.43001, 0.658769
0.430241, 0.658852
0.430472, 0.658934
0.430703, 0.659017
0.430934, 0.6591
0.431165, 0.659182
0.431396, 0.659265
0.431627, 0.659347
0.431858, 0.65943
0.432089, 0.659512
0.43232, 0.659595
0.432551, 0.659677
0.432782, 0.65976
0.433013, 0.659843
0.433244, 0.659925
0.433475, 0.660008
0.433706, 0.66009
0.433936, 0.660173
0.434167, 0.660255
0.434398, 0.660338
0.434629, 0.66042
0.43486, 0.660503
0.435091, 0.660585
0.435322, 0.660668
0.435553, 0.66075
0.435784, 0.660833
0.436015, 0.660915
0.436246, 0.660998
0.436477, 0.66108
0.436708, 0.661163
0.436939, 0.661245
0.43717, 0.661328
0.437401, 0.66141
0.437632, 0.661493
0.437862, 0.661575
0.438093, 0.661657
0.438324, 0.66174
0.438555, 0.661822
0.438786, 0.661905
0.439017, 0.661987
0.439248, 0.66207
0.439479, 0.662152
0.43971, 0.662234
0.439941, 0.662317
0.440172, 0.662399
0.440403, 0.662482
0.440634, 0.662564
0.440865, 0.662647
0.441096, 0.662729
0.441327, 0.662811
0.441557, 0.662894
0.441788, 0.662976
0.442019, 0.663058
0.44225, 0.663141
0.442481, 0.663223
0.442712, 0.663306
0.442943, 0.663388
0.443174, 0.66347
0.443405, 0.663553
0.443636, 0.663635
0.443867, 0.663717
0.444098, 0.6638
0.444329, 0.663882
0.44456, 0.663964
0.444791, 0.664047
0.445022, 0.664129
0.445253, 0.664211
0.445483, 0.664294
0.445714, 0.664376
0.445945, 0.664458
0.446176, 0.66454
0.446407, 0.664623
0.446638, 0.664705
0.446869, 0.664787
0.4471, 0.66487
0.447331, 0.664952
0.447562, 0.665034
0.447793, 0.665116
0.448024, 0.665199
0.448255, 0.665281
0.448486, 0.665363
0.448717, 0.665445
0.448948, 0.665528
0.449179, 0.66561
0.449409, 0.665692
0.44964, 0.665774
0.449871, 0.665857
0.450102, 0.665939
0.450333, 0.666021
0.450564, 0.666103
0.450795, 0.666185
0.451026, 0.666268
0.451257, 0.66635
0.451488, 0.666432
0.451719, 0.666514
0.45195, 0.666596
0.452181, 0.666679
0.452412, 0.666761
0.452643, 0.666843
0.452874, 0.666925
0.453104, 0.667007
0.453335, 0.667089
0.453566, 0.667171
0.453797, 0.667254
0.454028, 0.667336
0.454259, 0.667418
0.45449, 0.6675
0.454721, 0.667582
0.454952, 0.667664
0.455183, 0.667746
0.455414, 0.667829
0.455645, 0.667911
0.455876, 0.667993
0.456107, 0.668075
0.456338, 0.668157
0.456569, 0.668239
0.4568, 0.668321
0.45703, 0.668403
0.457261, 0.668485
0.457492, 0.668567
0.457723, 0.668649
0.457954, 0.668731
0.458185, 0.668814
0.458416, 0.668896
0.458647, 0.668978
0.458878, 0.66906
0.459109, 0.669142
0.45934, 0.669224
0.459571, 0.669306
0.459802, 0.669388
0.460033, 0.66947
0.460264, 0.669552
0.460495, 0.669634
0.460726, 0.669716
0.460956, 0.669798
0.461187, 0.66988
0.461418, 0.669962
0.461649, 0.670044
0.46188, 0.670126
0.462111, 0.670208
0.462342, 0.67029
0.462573, 0.670372
0.462804, 0.670454
0.463035, 0.670536
0.463266, 0.670618
0.463497, 0.6707
0.463728, 0.670782
0.463959, 0.670864
0.46419, 0.670945
0.464421, 0.671027
0.464651, 0.671109
0.464882, 0.671191
0.465113, 0.671273
0.465344, 0.671355
0.465575, 0.671437
0.465806, 0.671519
0.466037, 0.671601
0.466268, 0.671683
0.466499, 0.671765
0.46673, 0.671847
0.466961, 0.671928
0.467192, 0.67201
0.467423, 0.672092
0.467654, 0.672174
0.467885, 0.672256
0.468116, 0.672338
0.468347, 0.67242
0.468577, 0.672501
0.468808, 0.672583
0.469039, 0.672665
0.46927, 0.672747
0.469501, 0.672829
0.469732, 0.672911
0.469963, 0.672992
0.470194, 0.673074
0.470425, 0.673156
0.470656, 0.673238
0.470887, 0.67332
0.471118, 0.673402
0.471349, 0.673483
0.47158, 0.673565
0.471811, 0.673647
0.472042, 0.673729
0.472273, 0.67381
0.472503, 0.673892
0.472734, 0.673974
0.472965, 0.674056
0.473196, 0.674137
0.473427, 0.674219
0.473658, 0.674301
0.473889, 0.674383
0.47412, 0.674464
0.474351, 0.674546
0.474582, 0.674628
0.474813, 0.67471
0.475044, 0.674791
0.475275, 0.674873
0.475506, 0.674955
0.475737, 0.675037
0.475968, 0.675118
0.476199, 0.6752
0.476429, 0.675282
0.47666, 0.675363
0.476891, 0.675445
0.477122, 0.675527
0.477353, 0.675608
0.477584, 0.67569
0.477815, 0.675772
0.478046, 0.675853
0.478277, 0.675935
0.478508, 0.676017
0.478739, 0.676098
0.47897, 0.67618
0.479201, 0.676262
0.479432, 0.676343
0.479663, 0.676425
0.479894, 0.676506
0.480124, 0.676588
0.480355, 0.67667
0.480586, 0.676751
0.480817, 0.676833
0.481048, 0.676914
0.481279, 0.676996
0.48151, 0.677078
0.481741, 0.677159
0.481972, 0.677241
0.482203, 0.677322
0.482434, 0.677404
0.482665, 0.677485
0.482896, 0.677567
0.483127, 0.677649
0.483358, 0.67773
0.483589, 0.677812
0.48382, 0.677893
0.48405, 0.677975
0.484281, 0.678056
0.484512, 0.678138
0.484743, 0.678219
0.484974, 0.678301
0.485205, 0.678382
0.485436, 0.678464
0.485667, 0.678545
0.485898, 0.678627
0.486129, 0.678708
0.48636, 0.67879
0.486591, 0.678871
0.486822, 0.678953
0.487053, 0.679034
0.487284, 0.679116
0.487515, 0.679197
0.487746, 0.679279
0.487976, 0.67936
0.488207, 0.679441
0.488438, 0.679523
0.488669, 0.679604
0.4889, 0.679686
0.489131, 0.679767
0.489362, 0.679849
0.489593, 0.67993
0.489824, 0.680011
0.490055, 0.680093
0.490286, 0.680174
0.490517, 0.680256
0.490748, 0.680337
0.490979, 0.680418
0.49121, 0.6805
0.491441, 0.680581
0.491671, 0.680663
0.491902, 0.680744
0.492133, 0.680825
0.492364, 0.680907
0.492595, 0.680988
0.492826, 0.681069
0.493057, 0.681151
0.493288, 0.681232
0.493519, 0.681313
0.49375, 0.681395
0.493981, 0.681476
0.494212, 0.681557
0.494443, 0.681639
0.494674, 0.68172
0.494905, 0.681801
0.495136, 0.681883
0.495367, 0.681964
0.495597, 0.682045
0.495828, 0.682126
0.496059, 0.682208
0.49629, 0.682289
0.496521, 0.68237
0.496752, 0.682451
0.496983, 0.682533
0.497214, 0.682614
0.497445, 0.682695
0.497676, 0.682776
0.497907, 0.682858
0.498138, 0.682939
0.498369, 0.68302
0.4986, 0.683101
0.498831, 0.683183
0.499062, 0.683264
0.499293, 0.683345
0.499523, 0.683426
0.499754, 0.683507
0.499985, 0.683589
0.500216, 0.68367
0.500447, 0.683751
0.500678, 0.683832
0.500909, 0.683913
0.50114, 0.683994
0.501371, 0.684076
0.501602, 0.684157
0.501833, 0.684238
0.502064, 0.684319
0.502295, 0.6844
0.502526, 0.684481
0.502757, 0.684563
0.502988, 0.684644
0.503218, 0.684725
0.503449, 0.684806
0.50368, 0.684887
0.503911, 0.684968
0.504142, 0.685049
0.504373, 0.68513
0.504604, 0.685211
0.504835, 0.685292
0.505066, 0.685374
0.505297, 0.685455
0.505528, 0.685536
0.505759, 0.685617
0.50599, 0.685698
0.506221, 0.685779
0.506452, 0.68586
0.506683, 0.685941
0.506914, 0.686022
0.507144, 0.686103
0.507375, 0.686184
0.507606, 0.686265
0.507837, 0.686346
0.508068, 0.686427
0.508299, 0.686508
0.50853, 0.686589
0.508761, 0.68667
0.508992, 0.686751
0.509223, 0.686832
0.509454, 0.686913
0.509685, 0.686994
0.509916, 0.687075
0.510147, 0.687156
0.510378, 0.687237
0.510609, 0.687318
0.51084, 0.687399
0.51107, 0.68748
0.511301, 0.687561
0.511532, 0.687642
0.511763, 0.687723
0.511994, 0.687804
0.512225, 0.687885
0.512456, 0.687966
0.512687, 0.688046
0.512918, 0.688127
0.513149, 0.688208
0.51338, 0.688289
0.513611, 0.68837
0.513842, 0.688451
0.514073, 0.688532
0.514304, 0.688613
0.514535, 0.688694
0.514766, 0.688774
0.514996, 0.688855
0.515227, 0.688936
0.515458, 0.689017
0.515689, 0.689098
0.51592, 0.689179
0.516151, 0.68926
0.516382, 0.68934
0.516613, 0.689421
0.516844, 0.689502
0.517075, 0.689583
0.517306, 0.689664
0.517537, 0.689744
0.517768, 0.689825
0.517999, 0.689906
0.51823, 0.689987
0.518461, 0.690068
0.518691, 0.690148
0.518922, 0.690229
0.519153, 0.69031
0.519384, 0.690391
0.519615, 0.690471
0.519846, 0.690552
0.520077, 0.690633
0.520308, 0.690714
0.520539, 0.690794
0.52077, 0.690875
0.521001, 0.690956
0.521232, 0.691037
0.521463, 0.691117
0.521694, 0.691198
0.521925, 0.691279
0.522156, 0.691359
0.522387, 0.69144
0.522617, 0.691521
0.522848, 0.691602
0.523079, 0.691682
0.52331, 0.691763
0.523541, 0.691844
0.523772, 0.691924
0.524003, 0.692005
0.524234, 0.692086
0.524465, 0.692166
0.524696, 0.692247
0.524927, 0.692327
0.525158, 0.692408
0.525389, 0.692489
0.52562, 0.692569
0.525851, 0.69265
0.526082, 0.692731
0.526313, 0.692811
0.526543, 0.692892
0.526774, 0.692972
0.527005, 0.693053
0.527236, 0.693134
0.527467, 0.693214
0.527698, 0.693295
0.527929, 0.693375
0.52816, 0.693456
0.528391, 0.693536
0.528622, 0.693617
0.528853, 0.693698
0.529084, 0.693778
0.529315, 0.693859
0.529546, 0.693939
0.529777, 0.69402
0.530008, 0.6941
0.530238, 0.694181
0.530469, 0.694261
0.5307, 0.694342
0.530931, 0.694422
0.531162, 0.694503
0.531393, 0.694583
0.531624, 0.694664
0.531855, 0.694744
0.532086, 0.694825
0.532317, 0.694905
0.532548, 0.694986
0.532779, 0.695066
0.53301, 0.695147
0.533241, 0.695227
0.533472, 0.695307
0.533703, 0.695388
0.533934, 0.695468
0.534164, 0.695549
0.534395, 0.695629
0.534626, 0.69571
0.534857, 0.69579
0.535088, 0.69587
0.535319, 0.695951
0.53555, 0.696031
0.535781, 0.696112
0.536012, 0.696192
0.536243, 0.696272
0.536474, 0.696353
0.536705, 0.696433
0.536936, 0.696513
0.537167, 0.696594
0.537398, 0.696674
0.537629, 0.696755
0.53786, 0.696835
0.53809, 0.696915
0.538321, 0.696996
0.538552, 0.697076
0.538783, 0.697156
0.539014, 0.697236
0.539245, 0.697317
0.539476, 0.697397
0.539707, 0.697477
0.539938, 0.697558
0.540169, 0.697638
0.5404, 0.697718
0.540631, 0.697799
0.540862, 0.697879
0.541093, 0.697959
0.541324, 0.698039
0.541555, 0.69812
0.541785, 0.6982
0.542016, 0.69828
0.542247, 0.69836
0.542478, 0.698441
0.542709, 0.698521
0.54294, 0.698601
0.543171, 0.698681
0.543402, 0.698761
0.543633, 0.698842
0.543864, 0.698922
0.544095, 0.699002
0.544326, 0.699082
0.544557, 0.699162
0.544788, 0.699243
0.545019, 0.699323
0.54525, 0.699403
0.545481, 0.699483
0.545711, 0.699563
0.545942, 0.699643
0.546173, 0.699724
0.546404, 0.699804
0.546635, 0.699884
0.546866, 0.699964
0.547097, 0.700044
0.547328, 0.700124
0.547559, 0.700204
